train_name,final_destination_station,delay_in_min,time,is_canceled,train_type,train_line_ride_id,train_line_station_num,arrival_planned_time,arrival_change_time,departure_planned_time,departure_change_time,id,source_month,train_cat,hour_dec,day_of_month,days_until_xmas,is_delayed,delay_pos_min,log_delay_pos,date,hour,minute,weekday,is_weekend,minutes_since_midnight,hour_sin,hour_cos,has_arrival_times,has_departure_times,event_type,arrival_delay_calc_min,departure_delay_calc_min,delay_matches_arrival_calc
RB 43,Dorsten,1,2025-12-01 05:35:00,False,RB,,1,,,2025-12-01 05:34:00,2025-12-01 05:35:00,-1985012710304472627-2512010534-1,2025-12,Regional,5.583333333333333,1,23,True,1,0.0,2025-12-01,5,35,0,False,335,0.9940563382223196,0.10886687485196474,False,True,departure_only,,1.0,
S 5,Dortmund Hbf,13,2025-12-01 05:35:00,False,S,,8,2025-12-01 05:22:00,2025-12-01 05:35:00,,,-2276696962835446022-2512010451-8,2025-12,S-Bahn,5.583333333333333,1,23,True,13,2.5649493574615367,2025-12-01,5,35,0,False,335,0.9940563382223196,0.10886687485196474,True,False,arrival_only,13.0,,True
RB 32,Duisburg Hbf,2,2025-12-01 05:35:00,False,RB,1.1854567721107745e+18,1,,,2025-12-01 05:33:00,2025-12-01 05:35:00,1185456772110774606-2512010533-1,2025-12,Regional,5.583333333333333,1,23,True,2,0.6931471805599453,2025-12-01,5,35,0,False,335,0.9940563382223196,0.10886687485196474,False,True,departure_only,,2.0,
ICE 101,Karlsruhe Hbf,0,2025-12-01 05:36:00,False,ICE,3.1996230091690737e+18,13,2025-12-01 05:21:00,2025-12-01 05:22:00,2025-12-01 05:36:00,2025-12-01 05:36:00,3199623009169073885-2512010011-13,2025-12,HighSpeed,5.6,1,23,False,0,,2025-12-01,5,36,0,False,336,0.9945218953682733,0.10452846326765346,True,True,both,1.0,0.0,True
RB 50,Münster(Westf)Hbf,1,2025-12-01 05:36:00,False,RB,3.769313058897647e+18,1,,,2025-12-01 05:35:00,2025-12-01 05:36:00,3769313058897647031-2512010535-1,2025-12,Regional,5.6,1,23,True,1,0.0,2025-12-01,5,36,0,False,336,0.9945218953682733,0.10452846326765346,False,True,departure_only,,1.0,
RB 52,Lüdenscheid,0,2025-12-01 05:37:00,False,RB,2.2141328133886372e+18,1,,,2025-12-01 05:37:00,2025-12-01 05:37:00,2214132813388637083-2512010537-1,2025-12,Regional,5.616666666666667,1,23,False,0,,2025-12-01,5,37,0,False,337,0.9949685182509117,0.10018806161207632,False,True,departure_only,,0.0,
S 1,Dortmund Hbf,1,2025-12-01 05:38:00,False,S,,20,2025-12-01 05:37:00,2025-12-01 05:38:00,,,-3281777692721600585-2512010437-20,2025-12,S-Bahn,5.633333333333333,1,23,True,1,0.0,2025-12-01,5,38,0,False,338,0.9953961983671787,0.09584575252022429,True,False,arrival_only,1.0,,True
S 2,Dortmund Hbf,0,2025-12-01 05:42:00,False,S,7.547743540010118e+18,14,2025-12-01 05:42:00,2025-12-01 05:42:00,,,7547743540010118562-2512010455-14,2025-12,S-Bahn,5.7,1,23,False,0,,2025-12-01,5,42,0,False,342,0.996917333733128,0.07845909572784478,True,False,arrival_only,0.0,,True
RE 1,Aachen Hbf,1,2025-12-01 05:46:00,False,RE,,7,2025-12-01 05:43:00,2025-12-01 05:43:00,2025-12-01 05:45:00,2025-12-01 05:46:00,-7861750406084759455-2512010518-7,2025-12,Regional,5.766666666666667,1,23,True,1,0.0,2025-12-01,5,46,0,False,346,0.9981347984218669,0.06104853953485691,True,True,both,0.0,1.0,True
RB 51,Dortmund Hbf,0,2025-12-01 05:47:00,True,RB,5.589861905779805e+18,5,2025-12-01 05:47:00,2025-12-01 05:47:00,,,5589861905779804942-2512010531-5,2025-12,Regional,5.783333333333333,1,23,False,0,,2025-12-01,5,47,0,False,347,0.9983916705573488,0.05669278756337759,True,False,arrival_only,0.0,,True
ICE 913,München Hbf,0,2025-12-01 05:48:00,False,ICE,,1,,,2025-12-01 05:48:00,2025-12-01 05:48:00,-6165068286223376269-2512010548-1,2025-12,HighSpeed,5.8,1,23,False,0,,2025-12-01,5,48,0,False,348,0.9986295347545738,0.052335956242943966,False,True,departure_only,,0.0,
S 5,Hagen Hbf,18,2025-12-01 05:48:00,False,S,,1,,,2025-12-01 05:30:00,2025-12-01 05:48:00,-3530546713726621126-2512010530-1,2025-12,S-Bahn,5.8,1,23,True,18,2.8903717578961645,2025-12-01,5,48,0,False,348,0.9986295347545738,0.052335956242943966,False,True,departure_only,,18.0,
S 2,Recklinghausen Hbf,1,2025-12-01 05:48:00,False,S,3.799356477292755e+18,1,,,2025-12-01 05:47:00,2025-12-01 05:48:00,3799356477292755040-2512010547-1,2025-12,S-Bahn,5.8,1,23,True,1,0.0,2025-12-01,5,48,0,False,348,0.9986295347545738,0.052335956242943966,False,True,departure_only,,1.0,
RB 51,Enschede,0,2025-12-01 05:53:00,True,RB,,1,,,2025-12-01 05:53:00,2025-12-01 05:53:00,-6585187559062718566-2512010553-1,2025-12,Regional,5.883333333333333,1,23,False,0,,2025-12-01,5,53,0,False,353,0.9995335908367129,0.03053851320982282,False,True,departure_only,,0.0,
S 1,Solingen Hbf,1,2025-12-01 05:54:00,False,S,,1,,,2025-12-01 05:53:00,2025-12-01 05:54:00,-5259565478479027959-2512010553-1,2025-12,S-Bahn,5.9,1,23,True,1,0.0,2025-12-01,5,54,0,False,354,0.9996573249755573,0.02617694830787314,False,True,departure_only,,1.0,
ICE 541,Berlin Ostbahnhof,12,2025-12-01 05:55:00,False,ICE,8.65207840071417e+18,7,2025-12-01 05:41:00,2025-12-01 05:41:00,2025-12-01 05:43:00,2025-12-01 05:55:00,8652078400714170233-2512010424-7,2025-12,HighSpeed,5.916666666666667,1,23,True,12,2.4849066497880004,2025-12-01,5,55,0,False,355,0.9997620270799091,0.021814885034560937,True,True,both,0.0,12.0,False
RB 59,Dortmund Hbf,2,2025-12-01 05:58:00,False,RB,3.422044334625967e+18,12,2025-12-01 05:56:00,2025-12-01 05:58:00,,,3422044334625966902-2512010506-12,2025-12,Regional,5.966666666666667,1,23,True,2,0.6931471805599453,2025-12-01,5,58,0,False,358,0.9999619230641713,0.008726535498374119,True,False,arrival_only,2.0,,True
RE 6,Minden(Westf),4,2025-12-01 05:59:00,False,RE,,1,,,2025-12-01 05:55:00,2025-12-01 05:59:00,-7637371962350283220-2512010555-1,2025-12,Regional,5.983333333333333,1,23,True,4,1.3862943611198906,2025-12-01,5,59,0,False,359,0.9999904807207345,0.004363309284746582,False,True,departure_only,,4.0,
RE 3,Hamm(Westf)Hbf,3,2025-12-01 06:02:00,False,RE,,11,2025-12-01 05:56:00,2025-12-01 06:00:00,2025-12-01 05:59:00,2025-12-01 06:02:00,-300723963576026251-2512010445-11,2025-12,Regional,6.033333333333333,1,23,True,3,1.0986122886681098,2025-12-01,6,2,0,False,362,0.9999619230641713,-0.008726535498373997,True,True,both,4.0,3.0,True
RE 3,Düsseldorf Hbf,0,2025-12-01 06:03:00,False,RE,4.951541355358812e+18,7,2025-12-01 05:58:00,2025-12-01 05:58:00,2025-12-01 06:03:00,2025-12-01 06:03:00,4951541355358812435-2512010530-7,2025-12,Regional,6.05,1,23,False,0,,2025-12-01,6,3,0,False,363,0.999914327574007,-0.013089595571344452,True,True,both,0.0,0.0,True
RB 59,Soest,1,2025-12-01 06:04:00,False,RB,,1,,,2025-12-01 06:03:00,2025-12-01 06:04:00,-2342594909018089051-2512010603-1,2025-12,Regional,6.066666666666666,1,23,True,1,0.0,2025-12-01,6,4,0,False,364,0.9998476951563913,-0.017452406437283255,False,True,departure_only,,1.0,
RE 6,Köln/Bonn Flughafen,0,2025-12-01 06:07:00,False,RE,,10,2025-12-01 06:05:00,2025-12-01 06:05:00,2025-12-01 06:07:00,2025-12-01 06:07:00,-1255976560884943065-2512010500-10,2025-12,Regional,6.116666666666666,1,23,False,0,,2025-12-01,6,7,0,False,367,0.999533590836713,-0.030538513209822475,True,True,both,0.0,0.0,True
RE 34,Siegen Hbf,0,2025-12-01 06:07:00,False,RE,1.400043871841396e+18,1,,,2025-12-01 06:07:00,2025-12-01 06:07:00,1400043871841396044-2512010607-1,2025-12,Regional,6.116666666666666,1,23,False,0,,2025-12-01,6,7,0,False,367,0.999533590836713,-0.030538513209822475,False,True,departure_only,,0.0,
S 1,Dortmund Hbf,0,2025-12-01 06:07:00,False,S,4.459285329594061e+18,39,2025-12-01 06:07:00,2025-12-01 06:07:00,,,4459285329594060680-2512010413-39,2025-12,S-Bahn,6.116666666666666,1,23,False,0,,2025-12-01,6,7,0,False,367,0.999533590836713,-0.030538513209822475,True,False,arrival_only,0.0,,True
S 1,Essen Hbf,1,2025-12-01 06:09:00,False,S,,1,,,2025-12-01 06:08:00,2025-12-01 06:09:00,-6606152203554770897-2512010608-1,2025-12,S-Bahn,6.15,1,23,True,1,0.0,2025-12-01,6,9,0,False,369,0.9992290362407229,-0.03925981575906877,False,True,departure_only,,1.0,
RB 51,Lünen Hbf,0,2025-12-01 06:12:00,True,RB,,1,,,2025-12-01 06:12:00,2025-12-01 06:12:00,-51923849511616427-2512010612-1,2025-12,Regional,6.2,1,23,False,0,,2025-12-01,6,12,0,False,372,0.9986295347545738,-0.05233595624294384,False,True,departure_only,,0.0,
S 2,Dortmund Hbf,0,2025-12-01 06:12:00,False,S,8.529974279731596e+18,11,2025-12-01 06:12:00,2025-12-01 06:12:00,,,8529974279731596255-2512010532-11,2025-12,S-Bahn,6.2,1,23,False,0,,2025-12-01,6,12,0,False,372,0.9986295347545738,-0.05233595624294384,True,False,arrival_only,0.0,,True
RE 4,Aachen Hbf,4,2025-12-01 06:13:00,False,RE,5.193211904643119e+18,1,,,2025-12-01 06:09:00,2025-12-01 06:13:00,5193211904643119087-2512010609-1,2025-12,Regional,6.216666666666667,1,23,True,4,1.3862943611198906,2025-12-01,6,13,0,False,373,0.9983916705573488,-0.05669278756337747,False,True,departure_only,,4.0,
RE 1,Hamm(Westf)Hbf,0,2025-12-01 06:16:00,False,RE,2.7094470257526625e+18,13,2025-12-01 06:14:00,2025-12-01 06:15:00,2025-12-01 06:16:00,2025-12-01 06:16:00,2709447025752662688-2512010449-13,2025-12,Regional,6.266666666666667,1,23,False,0,,2025-12-01,6,16,0,False,376,0.9975640502598242,-0.06975647374412533,True,True,both,1.0,0.0,True
S 2,Essen Hbf,0,2025-12-01 06:17:00,False,S,,1,,,2025-12-01 06:17:00,2025-12-01 06:17:00,-1205591724610699528-2512010617-1,2025-12,S-Bahn,6.283333333333333,1,23,False,0,,2025-12-01,6,17,0,False,377,0.9972501850994857,-0.074108490195399,False,True,departure_only,,0.0,
RB 51,Dortmund Hbf,12,2025-12-01 06:18:00,True,RB,,12,2025-12-01 06:06:00,2025-12-01 06:18:00,,,-4093193752658999887-2512010506-12,2025-12,Regional,6.3,1,23,True,12,2.4849066497880004,2025-12-01,6,18,0,False,378,0.996917333733128,-0.07845909572784467,True,False,arrival_only,12.0,,True
RE 11,Düsseldorf Hbf,0,2025-12-01 06:21:00,False,RE,3.405608460645419e+18,3,2025-12-01 06:19:00,2025-12-01 06:17:00,2025-12-01 06:21:00,2025-12-01 06:21:00,3405608460645418928-2512010557-3,2025-12,Regional,6.35,1,23,False,0,,2025-12-01,6,21,0,False,381,0.9958049275746618,-0.09150161866340217,True,True,both,-2.0,0.0,True
RB 43,Dortmund Hbf,0,2025-12-01 06:21:00,False,RB,2.7505126487017103e+18,17,2025-12-01 06:21:00,2025-12-01 06:21:00,,,2750512648701710377-2512010507-17,2025-12,Regional,6.35,1,23,False,0,,2025-12-01,6,21,0,False,381,0.9958049275746618,-0.09150161866340217,True,False,arrival_only,0.0,,True
RB 52,Dortmund Hbf,0,2025-12-01 06:23:00,False,RB,,15,2025-12-01 06:23:00,2025-12-01 06:23:00,,,-6621536636613181851-2512010503-15,2025-12,Regional,6.383333333333334,1,23,False,0,,2025-12-01,6,23,0,False,383,0.9949685182509117,-0.1001880616120762,True,False,arrival_only,0.0,,True
S 1,Solingen Hbf,0,2025-12-01 06:23:00,False,S,,1,,,2025-12-01 06:23:00,2025-12-01 06:23:00,-7550703516224079491-2512010623-1,2025-12,S-Bahn,6.383333333333334,1,23,False,0,,2025-12-01,6,23,0,False,383,0.9949685182509117,-0.1001880616120762,False,True,departure_only,,0.0,
ICE 527,München Hbf,1,2025-12-01 06:24:00,False,ICE,,1,,,2025-12-01 06:23:00,2025-12-01 06:24:00,-853844594697067860-2512010623-1,2025-12,HighSpeed,6.4,1,23,True,1,0.0,2025-12-01,6,24,0,False,384,0.9945218953682734,-0.10452846326765333,False,True,departure_only,,1.0,
IC 2214,Westerland(Sylt),0,2025-12-01 06:25:00,False,IC,3.819296397573689e+18,6,2025-12-01 06:21:00,2025-12-01 06:22:00,2025-12-01 06:25:00,2025-12-01 06:25:00,3819296397573688662-2512010508-6,2025-12,HighSpeed,6.416666666666667,1,23,False,0,,2025-12-01,6,25,0,False,385,0.9940563382223196,-0.10886687485196461,True,True,both,1.0,0.0,True
S 5,Dortmund Hbf,3,2025-12-01 06:25:00,False,S,1.0160314181162442e+18,8,2025-12-01 06:22:00,2025-12-01 06:25:00,,,1016031418116244288-2512010551-8,2025-12,S-Bahn,6.416666666666667,1,23,True,3,1.0986122886681098,2025-12-01,6,25,0,False,385,0.9940563382223196,-0.10886687485196461,True,False,arrival_only,3.0,,True
IC 2445,Dresden Hbf,0,2025-12-01 06:28:00,True,IC,,1,,,2025-12-01 06:28:00,2025-12-01 06:28:00,-3497309688074819546-2512010628-1,2025-12,HighSpeed,6.466666666666667,1,23,False,0,,2025-12-01,6,28,0,False,388,0.992546151641322,-0.12186934340514759,False,True,departure_only,,0.0,
RB 59,Dortmund Hbf,2,2025-12-01 06:28:00,False,RB,4.837284563353092e+18,12,2025-12-01 06:26:00,2025-12-01 06:28:00,,,4837284563353091602-2512010536-12,2025-12,Regional,6.466666666666667,1,23,True,2,0.6931471805599453,2025-12-01,6,28,0,False,388,0.992546151641322,-0.12186934340514759,True,False,arrival_only,2.0,,True
RB 32,Dortmund Hbf,4,2025-12-01 06:30:00,False,RB,,12,2025-12-01 06:26:00,2025-12-01 06:30:00,,,-1483943322400311890-2512010534-12,2025-12,Regional,6.5,1,23,True,4,1.3862943611198906,2025-12-01,6,30,0,False,390,0.9914448613738104,-0.1305261922200516,True,False,arrival_only,4.0,,True
S 5,Hagen Hbf,1,2025-12-01 06:31:00,False,S,2.3059964279456682e+17,1,,,2025-12-01 06:30:00,2025-12-01 06:31:00,230599642794566825-2512010630-1,2025-12,S-Bahn,6.516666666666667,1,23,True,1,0.0,2025-12-01,6,31,0,False,391,0.9908658973868824,-0.13485093027372275,False,True,departure_only,,1.0,
RB 50,Dortmund Hbf,5,2025-12-01 06:32:00,False,RB,9.064352386936424e+18,11,2025-12-01 06:27:00,2025-12-01 06:32:00,,,9064352386936424277-2512010534-11,2025-12,Regional,6.533333333333333,1,23,True,5,1.6094379124341003,2025-12-01,6,32,0,False,392,0.9902680687415704,-0.13917310096006535,True,False,arrival_only,5.0,,True
RB 59,Soest,1,2025-12-01 06:34:00,False,RB,,1,,,2025-12-01 06:33:00,2025-12-01 06:34:00,-5135458418475938038-2512010633-1,2025-12,Regional,6.566666666666666,1,23,True,1,0.0,2025-12-01,6,34,0,False,394,0.9890158633619168,-0.14780941112961044,False,True,departure_only,,1.0,
RB 43,Dorsten,0,2025-12-01 06:34:00,False,RB,8.676457847062291e+18,1,,,2025-12-01 06:34:00,2025-12-01 06:34:00,8676457847062291549-2512010634-1,2025-12,Regional,6.566666666666666,1,23,False,0,,2025-12-01,6,34,0,False,394,0.9890158633619168,-0.14780941112961044,False,True,departure_only,,0.0,
RB 32,Duisburg Hbf,2,2025-12-01 06:35:00,False,RB,,1,,,2025-12-01 06:33:00,2025-12-01 06:35:00,-4419607277344919077-2512010633-1,2025-12,Regional,6.583333333333333,1,23,True,2,0.6931471805599453,2025-12-01,6,35,0,False,395,0.9883615104677607,-0.1521233861899167,False,True,departure_only,,2.0,
RB 50,Münster(Westf)Hbf,0,2025-12-01 06:35:00,False,RB,7.554555650693257e+18,1,,,2025-12-01 06:35:00,2025-12-01 06:35:00,7554555650693256899-2512010635-1,2025-12,Regional,6.583333333333333,1,23,False,0,,2025-12-01,6,35,0,False,395,0.9883615104677607,-0.1521233861899167,False,True,departure_only,,0.0,
RB 52,Lüdenscheid,1,2025-12-01 06:38:00,False,RB,,1,,,2025-12-01 06:37:00,2025-12-01 06:38:00,-4887809563268938381-2512010637-1,2025-12,Regional,6.633333333333333,1,23,True,1,0.0,2025-12-01,6,38,0,False,398,0.9862856015372314,-0.16504760586067727,False,True,departure_only,,1.0,
S 1,Dortmund Hbf,2,2025-12-01 06:39:00,False,S,,31,2025-12-01 06:37:00,2025-12-01 06:39:00,,,-1299487799620665236-2512010457-31,2025-12,S-Bahn,6.65,1,23,True,2,0.6931471805599453,2025-12-01,6,39,0,False,399,0.9855560590580777,-0.1693495038490246,True,False,arrival_only,2.0,,True
RE 11,Kassel-Wilhelmshöhe,0,2025-12-01 06:39:00,False,RE,9.548270200421987e+17,8,2025-12-01 06:37:00,2025-12-01 06:34:00,2025-12-01 06:39:00,2025-12-01 06:39:00,954827020042198666-2512010536-8,2025-12,Regional,6.65,1,23,False,0,,2025-12-01,6,39,0,False,399,0.9855560590580777,-0.1693495038490246,True,True,both,-3.0,0.0,False
S 1,Essen Hbf,4,2025-12-01 06:42:00,False,S,,1,,,2025-12-01 06:38:00,2025-12-01 06:42:00,-139033606902279593-2512010638-1,2025-12,S-Bahn,6.7,1,23,True,4,1.3862943611198906,2025-12-01,6,42,0,False,402,0.9832549075639546,-0.18223552549214753,False,True,departure_only,,4.0,
S 2,Dortmund Hbf,3,2025-12-01 06:45:00,False,S,,14,2025-12-01 06:42:00,2025-12-01 06:45:00,,,-258995642965098611-2512010556-14,2025-12,S-Bahn,6.75,1,23,True,3,1.0986122886681098,2025-12-01,6,45,0,False,405,0.9807852804032304,-0.1950903220161282,True,False,arrival_only,3.0,,True
RE 1,Aachen Hbf,0,2025-12-01 06:45:00,False,RE,,6,2025-12-01 06:42:00,2025-12-01 06:42:00,2025-12-01 06:45:00,2025-12-01 06:45:00,-8820726267647317857-2512010618-6,2025-12,Regional,6.75,1,23,False,0,,2025-12-01,6,45,0,False,405,0.9807852804032304,-0.1950903220161282,True,True,both,0.0,0.0,True
ICE 853,Berlin Ostbahnhof,1,2025-12-01 06:46:00,False,ICE,,6,2025-12-01 06:43:00,2025-12-01 06:42:00,2025-12-01 06:45:00,2025-12-01 06:46:00,-486178897212069438-2512010526-6,2025-12,HighSpeed,6.766666666666667,1,23,True,1,0.0,2025-12-01,6,46,0,False,406,0.9799247046208296,-0.19936793441719708,True,True,both,-1.0,1.0,True
ICE 843,Berlin Ostbahnhof,1,2025-12-01 06:46:00,False,ICE,,6,2025-12-01 06:43:00,2025-12-01 06:43:00,2025-12-01 06:45:00,2025-12-01 06:46:00,-5962154382149198734-2512010526-6,2025-12,HighSpeed,6.766666666666667,1,23,True,1,0.0,2025-12-01,6,46,0,False,406,0.9799247046208296,-0.19936793441719708,True,True,both,0.0,1.0,True
RB 51,Dortmund Hbf,0,2025-12-01 06:47:00,True,RB,,5,2025-12-01 06:47:00,2025-12-01 06:47:00,,,-522219572722261194-2512010631-5,2025-12,Regional,6.783333333333333,1,23,False,0,,2025-12-01,6,47,0,False,407,0.9790454724845838,-0.20364175114017732,True,False,arrival_only,0.0,,True
S 2,Recklinghausen Hbf,0,2025-12-01 06:47:00,True,S,5.966191121740748e+18,1,,,2025-12-01 06:47:00,2025-12-01 06:47:00,5966191121740747601-2512010647-1,2025-12,S-Bahn,6.783333333333333,1,23,False,0,,2025-12-01,6,47,0,False,407,0.9790454724845838,-0.20364175114017732,False,True,departure_only,,0.0,
ICE 513,München Hbf,15,2025-12-01 06:51:00,False,ICE,,2,2025-12-01 06:32:00,2025-12-01 06:48:00,2025-12-01 06:36:00,2025-12-01 06:51:00,-1316725331766652964-2512010603-2,2025-12,HighSpeed,6.85,1,23,True,15,2.70805020110221,2025-12-01,6,51,0,False,411,0.9753423205085128,-0.22069743502150074,True,True,both,16.0,15.0,True
RB 51,Enschede,0,2025-12-01 06:53:00,True,RB,,1,,,2025-12-01 06:53:00,2025-12-01 06:53:00,-561642241788646532-2512010653-1,2025-12,Regional,6.883333333333333,1,23,False,0,,2025-12-01,6,53,0,False,413,0.9733792584604485,-0.22920039092241393,False,True,departure_only,,0.0,
S 1,Solingen Hbf,0,2025-12-01 06:53:00,False,S,8.871470085982038e+18,1,,,2025-12-01 06:53:00,2025-12-01 06:53:00,8871470085982037546-2512010653-1,2025-12,S-Bahn,6.883333333333333,1,23,False,0,,2025-12-01,6,53,0,False,413,0.9733792584604485,-0.22920039092241393,False,True,departure_only,,0.0,
RB 59,Dortmund Hbf,0,2025-12-01 06:56:00,False,RB,7.724075202120878e+18,12,2025-12-01 06:56:00,2025-12-01 06:56:00,,,7724075202120877595-2512010606-12,2025-12,Regional,6.933333333333334,1,23,False,0,,2025-12-01,6,56,0,False,416,0.9702957262759965,-0.24192189559966779,True,False,arrival_only,0.0,,True
S 1,Dortmund Hbf,6,2025-12-01 06:58:00,False,S,2.9319560457082604e+18,15,2025-12-01 06:52:00,2025-12-01 06:58:00,,,2931956045708260125-2512010610-15,2025-12,S-Bahn,6.966666666666667,1,23,True,6,1.791759469228055,2025-12-01,6,58,0,False,418,0.9681476403781077,-0.2503800040544414,True,False,arrival_only,6.0,,True
RB 51,Dortmund Hbf,0,2025-12-01 06:58:00,True,RB,6.250942284223796e+18,5,2025-12-01 06:58:00,2025-12-01 06:58:00,,,6250942284223796436-2512010643-5,2025-12,Regional,6.966666666666667,1,23,False,0,,2025-12-01,6,58,0,False,418,0.9681476403781077,-0.2503800040544414,True,False,arrival_only,0.0,,True
RE 3,Hamm(Westf)Hbf,0,2025-12-01 07:01:00,False,RE,,11,2025-12-01 06:56:00,2025-12-01 06:59:00,2025-12-01 07:01:00,2025-12-01 07:01:00,-3700545362358215017-2512010545-11,2025-12,Regional,7.016666666666667,1,23,False,0,,2025-12-01,7,1,0,False,421,0.9647873238288129,-0.26303121445797484,True,True,both,3.0,0.0,False
RE 3,Düsseldorf Hbf,0,2025-12-01 07:03:00,False,RE,4.263945186034631e+18,7,2025-12-01 06:54:00,2025-12-01 06:56:00,2025-12-01 07:03:00,2025-12-01 07:03:00,4263945186034631278-2512010630-7,2025-12,Regional,7.05,1,23,False,0,,2025-12-01,7,3,0,False,423,0.9624552364536473,-0.2714404498650742,True,True,both,2.0,0.0,True
RB 59,Soest,0,2025-12-01 07:03:00,False,RB,5.814464487385844e+18,1,,,2025-12-01 07:03:00,2025-12-01 07:03:00,5814464487385843432-2512010703-1,2025-12,Regional,7.05,1,23,False,0,,2025-12-01,7,3,0,False,423,0.9624552364536473,-0.2714404498650742,False,True,departure_only,,0.0,
RE 6,Minden(Westf),11,2025-12-01 07:06:00,False,RE,9.700793926130353e+17,13,2025-12-01 06:53:00,2025-12-01 07:05:00,2025-12-01 06:55:00,2025-12-01 07:06:00,970079392613035232-2512010448-13,2025-12,Regional,7.1,1,23,True,11,2.3978952727983707,2025-12-01,7,6,0,False,426,0.9588197348681932,-0.2840153447039224,True,True,both,12.0,11.0,True
RE 6,Köln/Bonn Flughafen,1,2025-12-01 07:08:00,False,RE,8.32720318379884e+18,15,2025-12-01 07:05:00,2025-12-01 07:05:00,2025-12-01 07:07:00,2025-12-01 07:08:00,8327203183798840493-2512010528-15,2025-12,Regional,7.133333333333334,1,23,True,1,0.0,2025-12-01,7,8,0,False,428,0.9563047559630354,-0.2923717047227368,True,True,both,0.0,1.0,True
S 1,Essen Hbf,3,2025-12-01 07:11:00,False,S,,1,,,2025-12-01 07:08:00,2025-12-01 07:11:00,-3091421387700191746-2512010708-1,2025-12,S-Bahn,7.183333333333334,1,23,True,3,1.0986122886681098,2025-12-01,7,11,0,False,431,0.9523957996432784,-0.30486429902801077,False,True,departure_only,,3.0,
RB 51,Lünen Hbf,0,2025-12-01 07:12:00,True,RB,1.9963489370551045e+18,1,,,2025-12-01 07:12:00,2025-12-01 07:12:00,1996348937055104511-2512010712-1,2025-12,Regional,7.2,1,23,False,0,,2025-12-01,7,12,0,False,432,0.9510565162951536,-0.30901699437494734,False,True,departure_only,,0.0,
RB 51,Dortmund Hbf,7,2025-12-01 07:13:00,True,RB,,17,2025-12-01 07:06:00,2025-12-01 07:13:00,,,-472129415821766586-2512010522-17,2025-12,Regional,7.216666666666667,1,23,True,7,1.9459101490553132,2025-12-01,7,13,0,False,433,0.949699126201877,-0.3131638064837494,True,False,arrival_only,7.0,,True
